MES_CORTE,ID,LINEA_TC,TIPO_FLUJO_TC,INGRESO_BRUTO,EDAD,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,NRO_PAS_PBK,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,EMP_REP_TC_SF,EMP_REP_PP_SF,EMP_REP_CONV_SF,EMP_REP_VEH_SF,EMP_REP_HIP_SF,SALDO_TC_SF,SALDO_PP_SF,SALDO_CONV_SF,SALDO_VEH_SF,SALDO_HIP_SF,SALDO_TCSF_UU6,MAX_SALDO_TCSF_U6,MIN_SALDO_TCSF_U6,MAX_LINEA_TCSF,MIN_LINEA_TCSF,LINEA_TOT_TCSF,MAX_SALTC_SF_UM,MIN_SALTC_SF_UM,SALDO_SF_UM,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,IND_DEU_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,RECENCIA_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TARGET_XF
201602,87191781,1000,REG2,825,29,F,DEPENDIENTE,JUN?N,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.212121212,0.0,0.303352549,7.0,1.166666667,0.0,4,0.666666667,0
201602,84599733,1000,REG1,1132,32,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.000883392,0.8833922259999999,0.0,0.092026279,12.0,2.0,0.0,6,1.0,0
201602,95570067,700,REG1,0,22,M,INDEPENDIENTE,ANCASH,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.084789716,6.0,1.0,0.0,6,1.0,0
201602,51096757,700,REG1,0,60,M,DEPENDIENTE,LIMA,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04679541,6.0,1.0,0.0,6,1.0,0
201602,43736607,2900,FAST1,1506,40,F,MIXTO,LIMA,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1,3,0,0,0,1,619.94,0.0,0.0,0.0,182157.99,1100.78,1100.78,1100.78,5270.19,2600.0,11670.19,342.37,0.0,619.94,3.0,2.0,0.666666667,3,2,3.4994621510000004,1.92563081,121.3664874,0.046057588,14.0,2.333333333,0.0,0,0.0,0
201602,85348861,1200,FAST1,1392,31,F,INDEPENDIENTE,ICA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8620689659999999,0.0,0.025568012,16.0,2.666666667,0.0,6,1.0,0
201602,13766433,2700,FAST1,1586,59,F,INDEPENDIENTE,LIMA,0,0,0,0,1,0,0,2,0,0,0,0,0.0,1,2,0,0,0,0,77.31,0.0,0.0,0.0,0.0,29.905,29.905,29.905,2400.0,950.0,3350.0,77.31,0.0,77.31,2.0,0.5,0.25,2,1,1.513240858,1.702395965,0.048745271,0.200822212,20.0,3.333333333,0.0,6,1.0,0
201602,17748211,1000,REG1,1360,52,F,MIXTO,LIMA,0,0,1,0,0,0,1,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.235055715,27.0,4.5,0.0,6,1.0,0
201602,32949589,1900,FAST1,1472,52,F,INDEPENDIENTE,LAMBAYEQUE,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,59.9,0.0,0.0,0.0,0.0,19.96666667,19.96666667,19.96666667,900.0,900.0,900.0,59.9,59.9,59.9,1.0,0.333333333,0.333333333,1,1,0.611413043,1.29076087,0.040692935,0.07150110700000001,18.0,3.0,0.0,6,1.0,0
201602,84371539,4000,FAST1,2165,34,F,DEPENDIENTE,ICA,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,725.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.847575058,0.335048499,0.0,23.0,3.833333333,0.0,1,0.166666667,0
201602,17674521,1000,REG1,1392,68,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.718390805,0.0,0.080607617,16.0,2.666666667,0.0,6,1.0,0
201602,14366399,22100,FAST1,8327,62,M,MIXTO,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,2,1,0,0,1,0.0,65706.63,0.0,0.0,270795.12,21.55444444,21.85333333,21.405,13200.0,10000.0,23200.0,0.0,0.0,0.0,2.5,0.333333333,0.13888888900000002,2,0,1.585204756,2.654017053,40.4109223,0.452627856,34.0,5.666666667,1.0,4,0.666666667,0
201602,15237477,11000,100APRO,6984,46,F,DEPENDIENTE,LIMA,1,0,0,0,1,1,0,2,0,0,0,0,0.0,1,1,0,0,0,0,888.78,0.0,0.0,0.0,0.0,481.93083330000013,519.6816666999998,444.18,6800.0,6800.0,6800.0,888.78,888.78,888.78,1.166666667,0.833333333,0.75,1,1,0.973654066,1.575028637,0.12725945,0.459581742,51.0,8.5,0.0,6,1.0,0
201602,13312817,700,FAST,0,52,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.281655204,22.0,3.666666667,0.0,6,1.0,0
201602,19599793,700,FAST,0,43,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.039401468,20.0,3.333333333,0.0,6,1.0,0
201602,85089523,14500,FAST1,8689,31,M,MIXTO,ICA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.668776614,0.0,0.0,30.0,5.0,0.0,3,0.5,0
201602,80029617,700,REG1,0,37,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.141430589,17.0,2.833333333,0.0,3,0.5,0
201602,150664835,700,REG1,0,22,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03921403,9.0,1.5,0.0,3,0.5,0
201602,161108945,2400,FAST1,2395,41,M,INDEPENDIENTE,PIURA,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,1231.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.002087683,0.514029228,0.34175223600000004,7.0,1.166666667,0.0,2,0.333333333,0
201602,88232637,1700,REG1,2000,29,F,DEPENDIENTE,PIURA,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.85,0.0,0.285336931,33.0,5.5,0.0,5,0.833333333,0
201602,88110211,1000,REG2,750,29,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.333333333,0.0,0.176689386,14.0,2.333333333,0.0,6,1.0,0
201602,89028567,1000,REG2,1360,30,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.296735073,34.0,5.666666667,0.0,6,1.0,0
201602,95864285,700,REG1,0,24,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.091959068,21.0,3.5,0.0,6,1.0,0
201602,51514543,1000,REG1,1406,45,F,INDEPENDIENTE,CALLAO,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.711237553,0.0,0.049411628,18.0,3.0,0.0,6,1.0,0
201602,15949813,38200,FAST1,16077,45,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,4,0,0,0,0,29587.19,0.0,0.0,0.0,0.0,80560.7752,93995.266,59026.85,105673.06,1500.0,203473.06,25313.74,30.0,29587.19,4.333333333,3.333333333,0.7666666670000001,4,4,6.572934005,2.376065186,1.840342726,0.35862790200000005,21.0,3.5,0.0,0,0.0,0
201602,49427319,34800,FAST1,9182,41,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,152991.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.79002396,16.66209105,0.282017184,42.0,7.0,0.0,5,0.833333333,0
201602,95483043,700,REG1,0,45,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.085566509,19.0,3.166666667,0.0,6,1.0,0
201602,87585015,700,REG1,0,33,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.0,3.333333333,0.0,6,1.0,0
201602,144933203,700,REG1,0,23,F,DEPENDIENTE,ICA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,15.0,2.5,0.0,6,1.0,0
201602,93104609,700,FAST,0,60,M,MIXTO,ICA,1,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22.0,3.666666667,0.0,6,1.0,0
201602,82435335,2500,REG2,3003,36,M,DEPENDIENTE,LIMA,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1,1,3,0,0,0,7202.14,17641.21,0.0,0.0,0.0,7233.545,7233.545,7233.545,7850.0,7850.0,7850.0,7202.14,7202.14,7202.14,1.0,1.0,1.0,1,1,2.614052614,0.832500833,8.272843822999999,0.155551668,31.0,5.166666667,0.0,5,0.833333333,0
201602,19594467,1000,REG1,1392,43,F,MIXTO,LIMA,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.718390805,0.0,0.041272755,29.0,4.833333333,0.0,6,1.0,0
201602,34806781,700,FAST,0,57,M,INDEPENDIENTE,LAMBAYEQUE,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.138955371,19.0,3.166666667,0.0,6,1.0,0
201602,83903799,27500,FAST1,9068,33,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,1,2,0,0,0,0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,300.0,1400.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0,0.12130569,3.032642258,0.0,0.422384752,43.0,7.166666667,0.0,6,1.0,0
201602,83166233,700,REG1,0,33,M,INDEPENDIENTE,JUN?N,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.095818673,29.0,4.833333333,0.0,6,1.0,0
201602,81622667,1000,REG2,1360,36,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.0423394,39.0,6.5,0.0,6,1.0,0
201602,51273041,700,FAST,0,62,F,INDEPENDIENTE,CALLAO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,16.0,2.666666667,0.0,6,1.0,0
201602,84715333,700,REG1,0,31,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,23.0,3.833333333,0.0,6,1.0,0
201602,84676473,1000,REG1,975,33,M,DEPENDIENTE,CAJAMARCA,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,646.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.025641026,0.662717949,0.08642663199999999,4.0,0.666666667,2.0,4,0.666666667,0
201602,80250817,1000,REG1,1268,37,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.788643533,0.0,0.039157097,30.0,5.0,0.0,6,1.0,0
201602,80907267,700,REG1,0,36,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.038205042,21.0,3.5,0.0,6,1.0,0
201602,82307479,1300,REG2,1480,38,M,DEPENDIENTE,UCAYALI,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.878378378,0.0,0.211011226,15.0,2.5,0.0,3,0.5,0
201602,14786427,700,FAST,0,70,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.109944108,8.0,1.333333333,0.0,6,1.0,0
201602,89241861,700,FAST,0,28,M,INDEPENDIENTE,AREQUIPA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22.0,3.666666667,0.0,6,1.0,0
201602,91638409,4500,FAST2,5711,26,M,DEPENDIENTE,LIMA,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1,0,0,1,0,3670.69,0.0,0.0,28287.12,0.0,3856.3475,3856.3475,3856.3475,8000.0,8000.0,8000.0,3670.69,3670.69,3670.69,1.0,1.0,1.0,1,1,1.4008054630000002,0.787953073,5.595834355,0.067192672,45.0,7.5,0.0,6,1.0,0
201602,90479351,2600,FAST1,2616,27,F,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,2,0,0,0,0,163.0,16500.0,0.0,0.0,0.0,230.915,230.915,230.915,900.0,800.0,1700.0,163.0,0.0,163.0,2.0,0.666666667,0.333333333,2,1,0.344036697,0.993883792,6.369648317999999,0.461289527,14.0,2.333333333,0.0,6,1.0,0
201602,86435709,900,REG1,1080,30,F,DEPENDIENTE,ICA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.833333333,0.0,0.531850561,18.0,3.0,0.0,6,1.0,0
201602,33584887,1000,REG2,1268,48,F,INDEPENDIENTE,CALLAO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.788643533,0.0,0.15043604900000002,27.0,4.5,0.0,4,0.666666667,0
201602,85088585,3800,REG2,4883,31,M,DEPENDIENTE,CALLAO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.778210117,0.0,0.381275157,23.0,3.833333333,0.0,0,0.0,0
201602,15013545,6300,100APRO,4474,56,F,MIXTO,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,7615.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.408135896,1.7022641930000002,0.51136729,39.0,6.5,0.0,6,1.0,0
201602,96763075,700,REG1,0,21,M,DEPENDIENTE,AREQUIPA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.31913647100000003,15.0,2.5,0.0,6,1.0,0
201602,56529965,1000,REG2,1056,46,M,DEPENDIENTE,AYACUCHO,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.946969697,0.0,0.0,6.0,1.0,0.0,0,0.0,0
201602,13451875,700,FAST,0,55,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.21720532,12.0,2.0,0.0,6,1.0,0
201602,93594889,700,REG1,0,24,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.08458699800000001,11.0,1.833333333,0.0,5,0.833333333,0
201602,88575625,1000,REG2,1360,30,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.0,40.0,6.666666667,0.0,6,1.0,0
201602,146488077,700,REG1,0,23,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.084832785,11.0,1.833333333,0.0,6,1.0,0
201602,140429035,700,REG1,0,23,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.091123289,28.0,4.666666667,0.0,6,1.0,0
201602,16663447,1800,REG1,856,70,F,DEPENDIENTE,LIMA,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.804,1.804,1.804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0,0,0.0,2.102803738,0.0,0.047007848,17.0,2.833333333,0.0,1,0.166666667,0
201602,93059539,1000,REG2,1170,25,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.854700855,0.0,0.114680823,11.0,1.833333333,0.0,6,1.0,0
201602,86578085,3500,100APRO,1631,60,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,234.0783333,234.0783333,234.0783333,2500.0,900.0,3400.0,0.0,0.0,0.0,2.0,0.666666667,0.333333333,2,0,1.532801962,2.145922747,0.0,0.206917449,39.0,6.5,0.0,6,1.0,0
201602,866009,24500,100APRO,8075,50,F,DEPENDIENTE,TACNA,0,0,1,0,0,0,0,1,0,0,1,0,0.0,1,1,1,0,0,0,7597.52,1500.0,0.0,30273.79,0.0,6115.816667,6115.816667,6115.816667,66371.01,66371.01,66371.01,7597.52,7597.52,7597.52,1.0,1.0,1.0,1,1,8.219320124,3.034055728,4.875704025,0.303520028,48.0,8.0,0.0,6,1.0,0
201602,80022225,7000,100APRO,3294,37,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,3,0,0,0,0,627.22,0.0,0.0,0.0,0.0,1536.601667,1536.601667,1536.601667,8000.0,300.0,12100.0,627.22,0.0,627.22,3.0,1.0,0.333333333,3,1,2.428658166,2.125075896,0.190412872,0.219272104,41.0,6.833333333,0.0,6,1.0,0
201602,15927707,1300,REG1,1577,69,F,DEPENDIENTE,LIMA,0,0,0,0,0,1,1,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.824350032,0.0,0.132477172,20.0,3.333333333,0.0,6,1.0,0
201602,145552645,700,REG1,0,22,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,6,1.0,0
201602,95270635,700,REG1,0,23,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.288560688,12.0,2.0,0.0,6,1.0,0
201602,89733107,800,REG1,931,28,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.859291085,0.0,0.041161191,29.0,4.833333333,0.0,6,1.0,0
201602,95383997,700,REG1,0,22,F,INDEPENDIENTE,CAJAMARCA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22.0,3.666666667,0.0,6,1.0,0
201602,90894663,1000,REG2,1360,27,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.120138596,11.0,1.833333333,0.0,1,0.166666667,0
201602,36213829,6900,FAST1,1571,45,F,MIXTO,LA LIBERTAD,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,7536.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.392106938,4.797434755,0.0,31.0,5.166666667,0.0,6,1.0,0
201602,4778883,2500,FAST1,2497,51,F,DEPENDIENTE,PUNO,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.001201442,0.0,0.0,52.0,8.666666667000001,0.0,6,1.0,0
